brand,model,weight_g
Sony Ericsson,W900,148
Sony Ericsson,Z300,91
Sony Ericsson,J230,84
Sony Ericsson,J220,82
Sony Ericsson,W550,120
Sony Ericsson,W600,120
Sony Ericsson,S600,
Sony Ericsson,Z520,96
Sony Ericsson,J210,74
Sony Ericsson,K608,105
Sony Ericsson,W800,99
Sony Ericsson,K750,99
Sony Ericsson,D750,99
Sony Ericsson,J300,78
Sony Ericsson,V600,105
Sony Ericsson,K600,105
Sony Ericsson,Z800,128
Sony Ericsson,K300,85
Sony Ericsson,J200,74
Sony Ericsson,T290,73
Sony Ericsson,V800,128
Sony Ericsson,P910,150
Sony Ericsson,S710,137
Sony Ericsson,K508,88
Sony Ericsson,K500,80
Sony Ericsson,F500i,80
Sony Ericsson,S700,137
Sony Ericsson,K700,93
Sony Ericsson,Z500,110
Sony Ericsson,T630,92
Sony Ericsson,P900,150
Sony Ericsson,Z600,110
Sony Ericsson,Z200,98
Sony Ericsson,T230,79
Sony Ericsson,Z1010,144
Sony Ericsson,T610,95
Sony Ericsson,T310,97
Sony Ericsson,T105,75
Sony Ericsson,T100,75
Sony Ericsson,T600,60
Sony Ericsson,T300,101
Sony Ericsson,T200,85
Sony Ericsson,P800,158
Sony Ericsson,Z700,95
Sony Ericsson,T68i,84
Sony Ericsson,Windows Phone 7,
Sony Ericsson,Xperia Duo,
Spice,Smart Pulse (M-9010),52.5
Spice,Fire One (Mi-FX-1),65
Spice,N-300,180
Spice,Smart Flo 508 (Mi-508),180
Spice,Smart Flo 503 (Mi-503),180
Spice,Smart Flo 359 (Mi-359),130
Spice,Smart Flo 358 (Mi-358),130
Spice,Stellar 439 (Mi-439),113.8
Spice,Stellar 361 (Mi-361),102
Spice,Stellar 507 (Mi-507),184
Spice,Stellar 509 (Mi-509),120
Spice,Stellar 600 (Mi-600),189
Spice,Stellar 526 (Mi-526),210
Spice,Stellar 520 (Mi-520),156
Spice,Stellar 520n (Mi-520n),156
Spice,Stellar 440 (Mi-440),119
Spice,Stellar 470 (Mi-470),140
Spice,Mi-449 3G,156
Spice,Mi-451 3G,156
Spice,Mi-498 Dream Uno,107
Spice,Mi-506 Stellar Mettle Icon,177
Spice,Mi-356 Smart Flo Mettle 3.5X,112
Spice,Mi-426 Smart Flo Mettle 4.0X,122
Spice,Mi-438 Stellar Glide,155
Spice,Mi-504 Smart Flo Mettle 5X,190
Spice,Mi-451 Smartflo Poise,156
Spice,Mi-496 Spice Coolpad 2,
Spice,Mi-423 Smart Flo Ivory 2,
Spice,Mi-349 Smart Flo Edge,
Spice,Mi-550 Pinnacle Stylus,155
Spice,Mi-502n Smart FLO Pace3,190
Spice,Mi-492 Stellar Virtuoso Pro+,123.3
Spice,Mi-437 Stellar Nhance 2,108
Spice,Mi-436 Stellar Glamour,100
Spice,Mi-354 Smartflo Space,125
Spice,Mi-525 Pinnacle FHD,175
Spice,Mi-515 Coolpad,161
Spice,Mi-510 Stellar Prime,176
Spice,Mi-505 Stellar Horizon Pro,186
Spice,Mi-491 Stellar Virtuoso Pro,143
Spice,Mi-450 Smartflo Ivory,130
Spice,Mi-422 Smartflo Pace,90
Spice,Mi-353 Stellar Jazz,135
Spice,Mi-725 Stellar Slatepad,450
Spice,Mi-502 Smartflo Pace2,185
Spice,Mi-535 Stellar Pinnacle Pro,196.3
Spice,Mi-530 Stellar Pinnacle,196.3
Spice,Mi-1010 Stellar Pad,
Spice,Mi-495 Stellar Virtuoso,
Spice,Mi-500 Stellar Horizon,205
Spice,Mi-285 Stellar,79
Spice,M-5665 T2,89
Spice,M-5566 Flo Entertainer,65.2
Spice,M-5900 Flo TV Pro,70
Spice,M-6688 Flo Magic,80
Spice,M-5460 Flo,63
Spice,M-5455 Flo,80
Spice,M-5365 Boss Killer,101
Spice,M-5400 Boss TV,113
Spice,M-5200 Boss Don,70
Spice,M-5390 Boss Double XL,70
Spice,M-5250 Boss Item,95
Spice,M-5363 Boss,102
Spice,Mi-355 Stellar Craze,80
Spice,Mi-425 Stellar,110
Spice,M-6868N FLO ME,87.3
Spice,M-5600 FLO TV,110
Spice,Mi-280,96
Spice,Mi-350,134
Spice,M-6900 Knight,167
Spice,M-6868,91
Spice,M-6700,100
Spice,M-9000 Popkorn,123
Spice,M-6450,101
Spice,M-5750,96
Spice,M-5350,60
Spice,M-5180,90
Spice,M-5115,44.8
Spice,M-4262,44.8
Spice,Mi-720,485
Spice,Mi-410,143
Spice,M-6800 FLO,91
Spice,Mi-270,
Spice,Mi-310,120
Spice,M-4250,85
Spice,M-5170,78
Spice,QT-65,
Spice,M-5262,75
Spice,QT-58,80
Spice,QT-61,95
Spice,M-5454,86
Spice,M-5161n,88
Spice,QT-95,68
Spice,M-67 3D,70
Spice,QT-68,68
Spice,M-4580n,89.5
Spice,Mi-300,114
Spice,M-6 Sports,88.4
Spice,M-6363,92
Spice,QT-56,95
Spice,G-6565,91.8
Spice,QT-52,90
Spice,QT-60,
Spice,M-5161,
Spice,M-5055,72.5
Spice,S-7000,
Spice,QT-50,90
Spice,M-6262,130
Spice,S-1200,130
Spice,M-4242,
Spice,M-940n,96
Spice,S-5010,93
Spice,D-6666,104
Spice,M 4580,95
Spice,S-5110,70
Spice,S-5420,95
Spice,S-6005,70.6
Spice,D-1111,130.2
Spice,M-5252,92.6
Spice,KT-5353,95
T-Mobile,Prism II,100
T-Mobile,Concord,100
T-Mobile,myTouch Q 2,185
T-Mobile,myTouch 2,140
T-Mobile,Prism,125
T-Mobile,Move Balance,142
T-Mobile,Arizona,100
T-Mobile,myTouch 4G Slide,184
T-Mobile,Vivacity,118
T-Mobile,Energy,121
T-Mobile,SpringBoard,
T-Mobile,myTouch Q,160
T-Mobile,myTouch,108
T-Mobile,G-Slate,621
T-Mobile,G2x,141.8
T-Mobile,Move,120
T-Mobile,Sidekick 4G,162
T-Mobile,Vairy Text II,105
T-Mobile,Vibe E200,95
T-Mobile,Comet,102.1
T-Mobile,myTouch 4G,153.1
T-Mobile,G2,184.3
T-Mobile,myTouch 3G Slide,
T-Mobile,Garminfone,136
T-Mobile,Pulse Mini,110
T-Mobile,myTouch 3G Fender Edition,116
T-Mobile,HD2,157
T-Mobile,Tap,104.9
T-Mobile,Pulse,130
T-Mobile,Vairy Text,103
T-Mobile,Vairy Touch II,83
T-Mobile,G2 Touch,135
T-Mobile,Dash 3G,120
T-Mobile,myTouch 3G 1.2,116
T-Mobile,myTouch 3G,116
T-Mobile,MDA Vario V,178.5
T-Mobile,MDA Compact V,117
T-Mobile,Sidekick LX 2009,165
T-Mobile,Shadow 2,150.3
T-Mobile,Vairy Touch,84
T-Mobile,MDA Basic,110
T-Mobile,G1,158
T-Mobile,Shadow,150
T-Mobile,MDA Vario IV,165
T-Mobile,MDA Compact IV,98
T-Mobile,Sidekick,128
T-Mobile,Sidekick Slide,150
T-Mobile,Sidekick LX,162
T-Mobile,Sidekick 3,190
T-Mobile,Wing,168
T-Mobile,Dash,119
T-Mobile,myTouch qwerty,
Tel.Me.,T939,
Tel.Me.,T918,125
Tel.Me.,T919i,134
Tel.Me.,T919,115
Tel.Me.,T910,80
Tel.Me.,T909c,80
Tel.Me.,T909,95
Telit,t800,91
Telit,t250,76
Telit,t650,90
Telit,t200,76
Telit,GU1100,103
Telit,SP600,99
Telit,t550,98
Telit,t420,82
Telit,t180,76
Telit,t410,76
Telit,t130,75
Telit,t110,75
Telit,t210,85
Telit,T510,87
Telit,C1000,74.5
Telit,T91,85
Telit,T90,85
Telit,NEO,65
Telit,X60i,65
Telit,G90,135
Telit,G83,90
Telit,G80,96
Telit,G82,90
Telit,G40,75
Telit,GM 882,100
Telit,GM 830,105
Telit,GM 810,105
Telit,Estremo,176
Telit,GM 710,105
Telit,GM 410,115
Thuraya,SG-2520,170
Toshiba,Excite Go,354.4
Toshiba,Excite 7c AT7-B8,354.4
Toshiba,Excite Pro,630.5
Toshiba,Excite Write,671.3
Toshiba,Excite Pure,598.7
Toshiba,Excite 10 SE,639.6
Toshiba,Excite 13 AT335,998
Toshiba,Excite 10 AT305,599
Toshiba,Excite 7.7 AT275,332
Toshiba,Excite AT200,558
Toshiba,Thrive 7,400
Toshiba,Windows Phone IS12T,113
Toshiba,Thrive,725
Toshiba,K01,158
Toshiba,TG02,119
Toshiba,TG01,129
Toshiba,G810,120
Toshiba,G910 / G920,183
Toshiba,G450,57
Toshiba,G710,130
Toshiba,G900,198
Toshiba,G500,135
Toshiba,TS605,79
Toshiba,TX80,111
Toshiba,TS32,79
Toshiba,TS705,95
Toshiba,TS608,81
Toshiba,TX62,121
Toshiba,904T,146
Toshiba,903T,149
Toshiba,705T,121
Toshiba,TS921,148
Toshiba,TS808,125
Toshiba,TS803,134
Toshiba,TS10,95
Unnecto,Quattro S,113
Unnecto,Neo V,177
Unnecto,Bolt,170
Unnecto,Quattro V,163
Unnecto,Drone XS,113
Unnecto,Primo 2G,73
Unnecto,Omnia,163
Unnecto,Swift,120.5
Unnecto,Quattro X,120
Unnecto,Drone XL,110
Unnecto,Drone X,152
Unnecto,Air 5.5,156
Unnecto,Air 5.0,
Unnecto,Air 4.5,110.6
Unnecto,Rush,180
Unnecto,Quattro Z,110
Unnecto,Drone Z,100
Unnecto,Quattro,140
Unnecto,Blaze,131.5
Unnecto,Drone,117
Unnecto,Tap,90
Unnecto,Pro Z,90
Unnecto,Pro,120
Unnecto,Edge,140
Unnecto,Shell,240
Unnecto,Pebble,100
Unnecto,Drift,80
Unnecto,Eco,80
Unnecto,Primo 3G,70
Unnecto,Primo,70
Vertu,Signature Touch (2015),225-236
Vertu,Aster,193
Vertu,Signature Touch,192
Vertu,Constellation 2013,179
Vertu,Ti,
Vertu,Constellation,164
Vertu,Ascent Ferrari GT,187
Vertu,Constellation Quest,165-185
Vertu,Ascent 2010,170
Vertu,Constellation Ayxta,175
Vertu,Ascent Ti Damascus Steel,160
Vertu,Signature S,From
Vertu,Ascent Ti,160
Vertu,Constellation 2006,140
Vertu,Diamond,
Vertu,Ascent,173
Vertu,Signature,173
verykool,T7445,275
verykool,s4009 Crystal,
verykool,s5526 Alpha,148
verykool,s5034 Spear Jr.,145
verykool,s5035 Spear,145
verykool,s5028 Bolt,154
verykool,s5027 Bolt Pro,154
verykool,s5007 Lotus Plus,148
verykool,s4513 Luna II,135
verykool,SL5560 Maverick Pro,179
verykool,s5021 Wave Pro,168
verykool,s5019 Wave,168
verykool,s4008 Leo V,141
verykool,Sl5200 Eclipse,141
verykool,sl5050 Phantom,121
verykool,s6004 Cyprus Jr.,165
verykool,s5524 Maverick III Jr.,148
verykool,s5525 Maverick III,148
verykool,Kolorpad LTE TL8010,334
verykool,s4007 Leo IV,113
verykool,s6005 Cyprus II,165
verykool,s5530 Maverick II,156
verykool,s5030 Helix II,132
verykool,SL5011 Spark LTE,153
verykool,SL6010 Cyprus LTE,207
verykool,s5025 Helix,136
verykool,s5020 Giant,139
verykool,s5001 Lotus,159
verykool,SL4502 Fusion II,107
verykool,SL5550 Maverick LTE,166
verykool,s5518Q Maverick,170
verykool,s5017Q Dorado,161
verykool,sl5009 Jet,165
verykool,R28 Denali,127
verykool,T7440 Kolorpad II,253
verykool,s5017 Dorado,163
verykool,s3504 Mystic II,105
verykool,s5518 Maverick,172
verykool,s5012 Orbit,159
verykool,SL4500 Fusion,130
verykool,i330 Sunray,98
verykool,s4510 Luna,142
verykool,s5014 Atlas,112
verykool,s6001 Cyprus,200
verykool,s5015 Spark II,135
verykool,s4010 Gazelle,128
verykool,s4002 Leo,112
verykool,s3501 Lynx,88.5
verykool,R27,110
verykool,s5511 Juno Quatro,157
verykool,s5510 Juno,157
verykool,s354,105
verykool,SL5000 Quantum,140
verykool,s401,100
verykool,s352,104
verykool,s351,90.5
verykool,i129,75
verykool,s505,100
verykool,s450,132.5
verykool,T742,250
verykool,s353,104
verykool,R80L Granite II,73.7
verykool,i240,85
verykool,i603,85
verykool,i128,55
verykool,i133,85
verykool,s400,120
verykool,i127,55
verykool,s470,150
verykool,i316,69
verykool,RS90,201
verykool,i126,64
verykool,RS75,120
verykool,i607,82
verykool,s732,120
verykool,s758,212
verykool,s350,100
verykool,R623,112
verykool,i601,85
verykool,i121C,65
verykool,i121,65
verykool,R25,110
verykool,s735,121
verykool,s135,80
verykool,i320,85
verykool,i315N,70
verykool,s635,80
verykool,s728,90
verykool,i625,110
verykool,i130,63
verykool,R800,417
verykool,i123,80
verykool,s757,288
verykool,i675,100
verykool,i674,100
verykool,i672,90
verykool,R16,73.7
verykool,s700,110
verykool,i605,79
verykool,i604,79
verykool,i125,63
verykool,S815,90
verykool,R23,110
verykool,R620,110
verykool,i285,106
verykool,i725,106
verykool,CD611,
verykool,i800,107
verykool,i720,145
verykool,i705,90
verykool,R80,114
verykool,R13,73.7
verykool,s810,101.6
verykool,i650,130
verykool,i610,88
verykool,i600,88
verykool,i410,84
verykool,i310,90
verykool,i315,76.5
verykool,i305,83
verykool,i277,96.4
verykool,i280,110
verykool,i270,95
verykool,i122,63
verykool,i119,63
verykool,i117,65
verykool,i115,65
vivo,V5s,154
vivo,Y25,
vivo,Y55s,142
vivo,V5 Lite,155
vivo,V5 Plus,158.6
vivo,Y67,154
vivo,Xplay6,178
vivo,X9 Plus,199
vivo,X9,154
vivo,V5,154
vivo,X7 Plus,183.5
vivo,X7,151
vivo,V3Max,168
vivo,V3,138
vivo,X6S Plus,172.5
vivo,X6S,140.5
vivo,Xplay5 Elite,167.8
vivo,Xplay5,167.8
vivo,Y51,157
vivo,X6,135.5
vivo,X6Plus,171
vivo,Y15S,130
vivo,V1,153
vivo,V1 Max,165
vivo,Y31,137
vivo,Y35,153
vivo,Y37,165
vivo,X5Max Platinum Edition,194
vivo,X5Pro,151
vivo,X5Max+,
vivo,X5Max,156
vivo,Y11,124
vivo,X5,141
vivo,Xplay3S,174
vivo,Xshot,148
vivo,X3S,150
vivo,Y28,156
vivo,Y27,137
vivo,Y22,126
vivo,Y15,130
VK Mobile,VK2030,
VK Mobile,VK2200,74
VK Mobile,VK7000,
VK Mobile,VK5000,
VK Mobile,VK300,75
VK Mobile,VK4000,79
VK Mobile,VK4100,
VK Mobile,VK2020,53
VK Mobile,VK200,
VK Mobile,VK4500,86
VK Mobile,VK3100,82
VK Mobile,VK2100,48
VK Mobile,VK2010,50
VK Mobile,VK1500,86
VK Mobile,VK1100,71.4
VK Mobile,VK1020,
VK Mobile,VK1010,
VK Mobile,VK1000,
VK Mobile,VK2000,48
VK Mobile,E100,88
VK Mobile,VK570,75
VK Mobile,VK700,93
VK Mobile,VK900,102
VK Mobile,VK800,79
VK Mobile,VK530,75
VK Mobile,VK610,83.5
VK Mobile,VK580,75
VK Mobile,VK560,75
VK Mobile,VK540,
VK Mobile,VK520,
VK Mobile,VK500,
Vodafone,Smart N8,151
Vodafone,Tab Prime 7,439
Vodafone,Smart Turbo 7,167.9
Vodafone,Smart Platinum 7,155
Vodafone,Smart ultra 7,150
Vodafone,Smart prime 7,128
Vodafone,Smart first 7,110
Vodafone,Smart speed 6,146
Vodafone,Smart ultra 6,159
Vodafone,Tab Prime 6,406
Vodafone,Smart prime 6,155
Vodafone,Smart first 6,112
Vodafone,Smart 4 max,170
Vodafone,Smart Tab 4G,327
Vodafone,Smart 4G,153
Vodafone,Smart 4 turbo,155
Vodafone,Smart 4 power,162
Vodafone,Smart 4,152
Vodafone,Smart 4 mini,117
Vodafone,Smart Tab III 10.1,560
Vodafone,Smart Tab III 7,350
Vodafone,Chat 655,104
Vodafone,Smart Mini,118
Vodafone,Smart III 975,136
Vodafone,Smart Tab II 10,580
Vodafone,Smart Tab II 7,400
Vodafone,V860 Smart II,120
Vodafone,Smart Tab 10,
Vodafone,Smart Tab 7,319
Vodafone,155,68
Vodafone,555 Blue,
Vodafone,858 Smart,104
Vodafone,945,130
Vodafone,553,119
Vodafone,360 H2,137
Vodafone,845,109
Vodafone,547,
Vodafone,546,
Vodafone,543,
Vodafone,350 Messaging,
Vodafone,345 Text,
Vodafone,248,
Vodafone,247 Solar,
Vodafone,246,
Vodafone,250,
Vodafone,150,
Vodafone,1240,
Vodafone,840,93
Vodafone,541,82
Vodafone,540,90
Vodafone,340,69
Vodafone,360 H1,134
Vodafone,360 M1,111
Vodafone,533 Crystal,90
Vodafone,1231,130
Vodafone,V-X760,84
Vodafone,Indie,80
Vodafone,835,
Vodafone,736,
Vodafone,735,
Vodafone,235,68
Vodafone,V720,100
Vodafone,533,90
Vodafone,830i,71
Vodafone,526,70
Vodafone,332,
Vodafone,231,70
Vodafone,1210,105
Vodafone,725,
Vodafone,810,105
Vodafone,716,90
Vodafone,527,
Vodafone,511,90
Vodafone,228,83
Vodafone,710,99
Vodafone,227,78
Vodafone,226,65
Vodafone,225,65
Wiko,U Feel Prime,150
Wiko,U Feel Lite,147
Wiko,Tommy,165
Wiko,Sunny,123
Wiko,Robby,185
Wiko,Lenny3,177
Wiko,Fever SE,150
Wiko,Pulp Fab 4G,168
Wiko,Pulp Fab,170
Wiko,Pulp,149
Wiko,Pulp 4G,151
Wiko,Fever 4G,143
Wiko,Lenny2,156
Wiko,Rainbow Jam,159
Wiko,Rainbow Jam 4G,153
Wiko,Rainbow Lite 4G,158
Wiko,Selfy 4G,116
Wiko,Rainbow UP 4G,128
Wiko,Sunset2,121
Wiko,Bloom2,151
Wiko,Ridge 4G,125
Wiko,Ridge Fab 4G,154
Wiko,Highway Star 4G,123
Wiko,Highway Pure 4G,98
Wiko,Lenny,174
Wiko,Birdy,141
Wiko,Goa,105
Wiko,Jimmy,145
Wiko,Getaway,133
Wiko,Rainbow 4G,175
Wiko,Rainbow,167
Wiko,Highway 4G,143
Wiko,Highway Signs,124
Wiko,Wax,119
Wiko,Highway,154
WND,Wind Van Gogh 2100,75
WND,Wind DUO 2300,120
WND,Wind DUO 2200,95
WND,Wind DUO 2100,93
WND,Wind DUO 2000,100
XCute,DV80,135
XCute,DV50,100
XCute,DV2,118
XCute,DV1,118
Xiaomi,Mi Max 2,211
Xiaomi,Redmi 4 (4X),150
Xiaomi,Mi 6,168
Xiaomi,Mi Pad 3,328
Xiaomi,Mi 5c,135
Xiaomi,Redmi Note 4X,165
Xiaomi,Redmi Note 4,165
Xiaomi,Redmi 4a,131.5
Xiaomi,Redmi 4 (China),156
Xiaomi,Redmi 4 Prime,156
Xiaomi,Mi Mix,209
Xiaomi,Mi Note 2,166
Xiaomi,Mi 5s Plus,168
Xiaomi,Mi 5s,145
Xiaomi,Redmi Note 4 (MediaTek),175
Xiaomi,Redmi Pro,174
Xiaomi,Redmi 3x,144
Xiaomi,Redmi 3s Prime,144
Xiaomi,Redmi 3s,144
Xiaomi,Redmi 3 Pro,144
Xiaomi,Mi 5,129
Xiaomi,Mi Max,203
Xiaomi,Mi 4s,133
Xiaomi,Redmi Note 3,164
Xiaomi,Redmi 3,144
Xiaomi,Redmi Note Prime,185
Xiaomi,Mi Pad 2,322
Xiaomi,Redmi Note 3 (MediaTek),164
Xiaomi,Mi 4c,132
Xiaomi,Redmi Note 2,160
Xiaomi,Redmi 2 Pro,133
Xiaomi,Redmi 2 Prime,133
Xiaomi,Mi 4i,130
Xiaomi,Mi Note Pro,161
Xiaomi,Mi Note,161
Xiaomi,Redmi 2A,
Xiaomi,Redmi 2,133
Xiaomi,Mi 4 LTE,149
Xiaomi,Redmi Note 4G,185
Xiaomi,Mi 4,149
Xiaomi,Mi Pad 7.9,360
Xiaomi,Redmi Note,199
Xiaomi,Mi 3,145
Xiaomi,Redmi 1S,158
Xiaomi,Redmi,158
Xiaomi,Mi 2A,133
Xiaomi,Mi 2S,145
Xiaomi,Mi 2,145
Xiaomi,Mi 1S,149
Xiaomi,Mi Note Plus,
XOLO,Era 2X,
XOLO,Era 2,
XOLO,Era 1X,
XOLO,Era X,
XOLO,Era 4K,
XOLO,Era 4G,
XOLO,One HD,
XOLO,Black 3GB,
XOLO,Black 1X,
XOLO,Black,
XOLO,Era,
XOLO,Cube 5.0,
XOLO,Prime,
XOLO,LT2000,
XOLO,A1010,
XOLO,Win Q1000,
XOLO,8X-1020,
XOLO,Q700 Club,
XOLO,Q520s,
XOLO,Q900s Plus,100
XOLO,Omega 5.5,
XOLO,Omega 5.0,
XOLO,Opus 3,
XOLO,Q710s,
XOLO,Q1020,
XOLO,One,
XOLO,Q2100,
XOLO,Opus HD,
XOLO,Play 8X-1100,
XOLO,Q510s,
XOLO,Q700s plus,
XOLO,Q1000s plus,
XOLO,Q610s,
XOLO,A1000s,
XOLO,Play 8X-1200,
XOLO,Hive 8X-1000,
XOLO,A550S IPS,
XOLO,Q900s,100
XOLO,Q500s IPS,
XOLO,A700s,
XOLO,Play 6X-1000,
XOLO,Q2000L,
XOLO,Win Q900s,100
XOLO,Q1000 Opus2,
XOLO,Q1011,
XOLO,Q1200,
XOLO,Q600s,
XOLO,A500S Lite,
XOLO,Q900T,
XOLO,Q1010i,
XOLO,A510s,120
XOLO,Q2500,
XOLO,A500 Club,120
XOLO,Q1010,
XOLO,Q1100,
XOLO,Q700s,
XOLO,Q3000,
XOLO,Q1000 Opus,
XOLO,LT900,140
XOLO,Play Tegra Note,320
XOLO,Q500,116
XOLO,Q800 X-Edition,143.5
XOLO,A500S IPS,120
XOLO,Q2000,180
XOLO,Q900,138
XOLO,A600,
XOLO,A500L,
XOLO,Q700i,151.3
XOLO,Play Tab 7.0,338
XOLO,Tab,480
XOLO,Q1000s,158
XOLO,A500S,120
XOLO,Play,167
XOLO,Q600,147.7
XOLO,X1000,140
XOLO,X910,150
XOLO,X500,132
XOLO,Q1000,171.1
XOLO,Q800,143.5
XOLO,Q700,151.3
Yezz,Andy 4E4,112
Yezz,4.5EL LTE,130
Yezz,5M,114
Yezz,C21,70
Yezz,Andy 5EI3 (2016),153
Yezz,Andy 5E3,153
Yezz,Andy 4.7T,120
Yezz,Andy 5M LTE,142
Yezz,CC40,82.5
Yezz,Andy 5.5M LTE VR,165
Yezz,Monte Carlo 55 LTE VR,165
Yezz,Monte Carlo 55 LTE,165
Yezz,Classic C23A,81
Yezz,Andy 4E3I,116.9
Yezz,Andy 5E2I,104
Yezz,Andy 4EI2,110
Yezz,Andy 3.5EI2,74
Yezz,Andy 6EL LTE,131
Yezz,Andy 5E LTE,158
Yezz,Andy C5E LTE,158
Yezz,Andy 5EI3,104
Yezz,Andy 4EL2 LTE,120
Yezz,Classic Z51,86
Yezz,Andy 5EL LTE,158
Yezz,Andy 4.5EL LTE,146
Yezz,Andy 3.5EI3,98
Yezz,Classic C60,80
Yezz,Andy 4E LTE,127
Yezz,Andy 4E2I,110
Yezz,Andy 3.5E2I,102
Yezz,Z50,120
Yezz,ZC20,53
Yezz,Billy 5S LTE,
Yezz,Andy C5ML,180
Yezz,Andy C5QL,180
Yezz,Classic C50,71
Yezz,Classic C22,73
Yezz,Classic C21A,73
Yezz,Monaco 47,120
Yezz,Billy 4,109
Yezz,Andy 5T,123
Yezz,Andy C5VP,180
Yezz,Andy C5V,180
Yezz,Andy 5.5EI,202
Yezz,Andy 4.5M,142
Yezz,Billy 4.7,120
Yezz,Andy 4EI,127
Yezz,Andy 3.5EH,115
Yezz,Andy 5EI,160
Yezz,Andy 3.5EI,115
Yezz,Andy 6Q,160
Yezz,Classic C21,73
Yezz,Andy A5QP,123
Yezz,Andy AZ4.5,149
Yezz,Epic T7FD,274
Yezz,Andy A3.5EP,115
Yezz,Epic T7ED,272
Yezz,Andy A6M 1GB,189
Yezz,Andy A6M,189
Yezz,Andy A4M,118
Yezz,Andy A4E,133
Yezz,Andy A5 1GB,106
Yezz,Andy A4.5 1GB,102
Yezz,Andy A4.5,102
Yezz,Andy A4,104
Yezz,Andy A3.5,82
Yezz,Classic CC10,55
Yezz,Andy A5,106
Yezz,Epic T7,293
Yezz,Classic C30,54
Yezz,Bonito YZ500,65
Yezz,Exclusive Z10,90
Yezz,Andy 3G 3.5 YZ1110,71
Yezz,Andy 3G 4.0 YZ1120,71
Yezz,Ritmo 3 TV YZ433,55
Yezz,Ritmo 2 YZ420,55
Yezz,Andy 3G 2.8 YZ11,71
Yezz,Classic C20,55
Yezz,Chico 2 YZ201,55
Yezz,Andy YZ1100,71
Yezz,Fashion F10,72
Yezz,Bono 3G YZ700,68
Yezz,Moda YZ600,63
Yezz,Ritmo YZ400,55
Yezz,Zenior YZ888,70
Yezz,Clasico YZ300,50
Yezz,Chico YZ200,50
Yota,YotaPhone 2,145
Yota,YotaPhone,146
YU,Yureka Black,152
YU,Yunique Plus,128
YU,Yureka S,
YU,Yunicorn,172
YU,Yureka Note,
YU,Yutopia,159
YU,Yunique,128
YU,Yuphoria,143
YU,Yureka Plus,
YU,Yureka,155
ZTE,Quartz,89
ZTE,nubia M2 Play,
ZTE,nubia Z17,173
ZTE,Axon 7s,170
ZTE,Max XL,180
ZTE,nubia Z17 mini,155
ZTE,Blade A520,130
ZTE,nubia N1 lite,
ZTE,Blade V8 Mini,
ZTE,Blade V8 Lite,136
ZTE,Blade A2 Plus,189
ZTE,Hawkeye,
ZTE,Blade V8 Pro,185
ZTE,Blade V8,141
ZTE,Axon 7 Max,196
ZTE,Grand X4,162
ZTE,Blade V7 Max,
ZTE,nubia Z11 mini S,158
ZTE,Axon 7 mini,153
ZTE,Warp 7,158.8
ZTE,Zmax Pro,
ZTE,nubia N1,190
ZTE,nubia Z11 Max,185
ZTE,Axon 7,175
ZTE,nubia Z11,162
ZTE,Blade L110,110
ZTE,Grand X Max 2,
ZTE,nubia Z11 mini,138
ZTE,Blade L5 Plus,160
ZTE,Blade V Plus,164
ZTE,Blade A610,
ZTE,Blade A512,130
ZTE,Blade A452,159
ZTE,Blade V7,
ZTE,Blade A2,135
ZTE,Blade V7 Lite,
ZTE,Axon Max,188
ZTE,nubia Prague S,135
ZTE,Grand X 3,170.1
ZTE,Avid Plus,164.4
ZTE,Blade X9,160
ZTE,Blade X5,129
ZTE,Blade X3,160.9
ZTE,Axon Watch,49
ZTE,Axon,169.8
ZTE,Blade S7,131
ZTE,Axon mini,140
ZTE,Zmax 2,170.1
ZTE,Axon Elite,
ZTE,nubia My Prague,140
ZTE,Axon Lux,168
ZTE,Boost Max+,194.8
ZTE,Blade A460,
ZTE,Blade D6,122
ZTE,Axon Pro,172.9
ZTE,Blade A410,131
ZTE,Obsidian,137.5
ZTE,Grand X2,145
ZTE,Sonata 2,
ZTE,Blade Apex 3,149
ZTE,Maven,133.5
ZTE,Blade Q Pro,166
ZTE,Blade Qlux 4G,154
ZTE,nubia Z9,192
ZTE,Blade S6 Plus,139.3
ZTE,nubia Z9 Max,165
ZTE,nubia Z9 mini,147
ZTE,Open L,
ZTE,Grand S3,
ZTE,Blade L3 Plus,
ZTE,Blade L3,
ZTE,Blade G Lux,135
ZTE,Blade G,120
ZTE,V5 Lux,165
ZTE,Blade S6,154
ZTE,Imperial II,143.7
ZTE,Grand X Max+,171.8
ZTE,Star 2,130
ZTE,Grand X Plus Z826,150
ZTE,Speed,136.1
ZTE,Grand S II,120
ZTE,Grand S Pro,155.4
ZTE,Zinger,110
ZTE,Grand Xmax,171.8
ZTE,Zmax,189.9
ZTE,Blade Vec 4G,
ZTE,Blade Vec 3G,
ZTE,Kis 3 Max,135
ZTE,nubia Z5S mini NX405H,117.9
ZTE,nubia Z7,
ZTE,nubia Z7 Max,160
ZTE,nubia Z7 mini,143
ZTE,Blade L2,166
ZTE,Kis 3,120
ZTE,Blade G2,145
ZTE,Star 1,130
ZTE,Redbull V5 V9180,165
ZTE,nubia X6,215
ZTE,Grand Memo II LTE,
ZTE,Open C,125
ZTE,Open II,
ZTE,Iconic Phablet,
ZTE,Sonata 4G,
ZTE,Grand S II S291,150
ZTE,nubia Z5S,126
ZTE,nubia Z5S mini NX403A,120
