,brand,model,weight_g
7402,Sony Ericsson,BRAVIA S004,145
7403,Sony Ericsson,S003,154
7404,Sony Ericsson,Zylo,115
7405,Sony Ericsson,Spiro,90
7406,Sony Ericsson,Xperia X10 mini pro,120
7407,Sony Ericsson,Xperia X10 mini,88
7408,Sony Ericsson,Vivaz pro,117
7409,Sony Ericsson,Aspen,130
7410,Sony Ericsson,Vivaz,97
7411,Sony Ericsson,Hazel,120
7412,Sony Ericsson,Elm,90
7413,Sony Ericsson,Xperia Pureness,70
7414,Sony Ericsson,Xperia X10,135
7415,Sony Ericsson,Xperia X2,155
7416,Sony Ericsson,Jalou D&G edition,84
7417,Sony Ericsson,Jalou,84
7418,Sony Ericsson,T715,96
7419,Sony Ericsson,C901 GreenHeart,107
7420,Sony Ericsson,J105 Naite,84
7421,Sony Ericsson,Satio (Idou),126
7422,Sony Ericsson,Aino,134
7423,Sony Ericsson,Yari,115
7424,Sony Ericsson,S312,80.1
7425,Sony Ericsson,W205,96
7426,Sony Ericsson,T707,95
7427,Sony Ericsson,W995,113
7428,Sony Ericsson,C903,96
7429,Sony Ericsson,C901,107
7430,Sony Ericsson,W395,96
7431,Sony Ericsson,C510,92
7432,Sony Ericsson,W508,98
7433,Sony Ericsson,W715,98
7434,Sony Ericsson,W705,98
7435,Sony Ericsson,G705,98
7436,Sony Ericsson,TM506,96
7437,Sony Ericsson,T700,78
7438,Sony Ericsson,W902,99.8
7439,Sony Ericsson,W595,104
7440,Sony Ericsson,W595s,105
7441,Sony Ericsson,W302,78
7442,Sony Ericsson,C905,136
7443,Sony Ericsson,S302,79
7444,Sony Ericsson,F305,97.5
7445,Sony Ericsson,J132,76
7446,Sony Ericsson,K330,75
7447,Sony Ericsson,G502,83.5
7448,Sony Ericsson,Z780,100
7449,Sony Ericsson,T303,93
7450,Sony Ericsson,Xperia X1,145
7451,Sony Ericsson,G900,99
7452,Sony Ericsson,G700,99
7453,Sony Ericsson,G700 Business Edition,99
7454,Sony Ericsson,W980,100
7455,Sony Ericsson,C902,107
7456,Sony Ericsson,C702,105
7457,Sony Ericsson,Z770,91
7458,Sony Ericsson,T280,82
7459,Sony Ericsson,T270,82
7460,Sony Ericsson,R306 Radio,93
7461,Sony Ericsson,R300 Radio,75
7462,Sony Ericsson,W760,103
7463,Sony Ericsson,Z555,95
7464,Sony Ericsson,W350,80
7465,Sony Ericsson,W890,78
7466,Sony Ericsson,K660,95
7467,Sony Ericsson,W380,100
7468,Sony Ericsson,K630,97
7469,Sony Ericsson,K770,95
7470,Sony Ericsson,K850,118
7471,Sony Ericsson,W960,119
7472,Sony Ericsson,W910,86
7473,Sony Ericsson,K530,92
7474,Sony Ericsson,V640,97
7475,Sony Ericsson,Z320,90
7476,Sony Ericsson,Z250,90
7477,Sony Ericsson,P1,124
7478,Sony Ericsson,T650,95
7479,Sony Ericsson,S500,94
7480,Sony Ericsson,T250,82
7481,Sony Ericsson,Z750,110
7482,Sony Ericsson,W580,94
7483,Sony Ericsson,W660,93
7484,Sony Ericsson,W880,71
7485,Sony Ericsson,K810,103
7486,Sony Ericsson,W610,95
7487,Sony Ericsson,K550,85
7488,Sony Ericsson,K220,82
7489,Sony Ericsson,K205,82
7490,Sony Ericsson,K200,82
7491,Sony Ericsson,J120,75
7492,Sony Ericsson,J110,79
7493,Sony Ericsson,K550im,85
7494,Sony Ericsson,W888,72
7495,Sony Ericsson,W200,85
7496,Sony Ericsson,Z310,90
7497,Sony Ericsson,W830,116
7498,Sony Ericsson,K320,82
7499,Sony Ericsson,Z558,93
7500,Sony Ericsson,Z610,110
7501,Sony Ericsson,K618,89
7502,Sony Ericsson,W850,116
7503,Sony Ericsson,W710,101
7504,Sony Ericsson,Z710,101
7505,Sony Ericsson,Z550,93
7506,Sony Ericsson,W700,99
7507,Sony Ericsson,Z525,94
7508,Sony Ericsson,K800,115
7509,Sony Ericsson,K790,115
7510,Sony Ericsson,V630,91
7511,Sony Ericsson,W300,94
7512,Sony Ericsson,Z530,93
7513,Sony Ericsson,P990,150
7514,Sony Ericsson,K510,82
7515,Sony Ericsson,K310,82
7516,Sony Ericsson,W950,112
7517,Sony Ericsson,M600,112
7518,Sony Ericsson,M608,112
7519,Sony Ericsson,K610,89
7520,Sony Ericsson,J100,79
7521,Sony Ericsson,W810,99
7522,Sony Ericsson,W900,148
7523,Sony Ericsson,Z300,91
7524,Sony Ericsson,J230,84
7525,Sony Ericsson,J220,82
7526,Sony Ericsson,W550,120
7527,Sony Ericsson,W600,120
7528,Sony Ericsson,S600,
7529,Sony Ericsson,Z520,96
7530,Sony Ericsson,J210,74
7531,Sony Ericsson,K608,105
7532,Sony Ericsson,W800,99
7533,Sony Ericsson,K750,99
7534,Sony Ericsson,D750,99
7535,Sony Ericsson,J300,78
7536,Sony Ericsson,V600,105
7537,Sony Ericsson,K600,105
7538,Sony Ericsson,Z800,128
7539,Sony Ericsson,K300,85
7540,Sony Ericsson,J200,74
7541,Sony Ericsson,T290,73
7542,Sony Ericsson,V800,128
7543,Sony Ericsson,P910,150
7544,Sony Ericsson,S710,137
7545,Sony Ericsson,K508,88
7546,Sony Ericsson,K500,80
7547,Sony Ericsson,F500i,80
7548,Sony Ericsson,S700,137
7549,Sony Ericsson,K700,93
7550,Sony Ericsson,Z500,110
7551,Sony Ericsson,T630,92
7552,Sony Ericsson,P900,150
7553,Sony Ericsson,Z600,110
7554,Sony Ericsson,Z200,98
7555,Sony Ericsson,T230,79
7556,Sony Ericsson,Z1010,144
7557,Sony Ericsson,T610,95
7558,Sony Ericsson,T310,97
7559,Sony Ericsson,T105,75
7560,Sony Ericsson,T100,75
7561,Sony Ericsson,T600,60
7562,Sony Ericsson,T300,101
7563,Sony Ericsson,T200,85
7564,Sony Ericsson,P800,158
7565,Sony Ericsson,Z700,95
7566,Sony Ericsson,T68i,84
7567,Sony Ericsson,Windows Phone 7,
7568,Sony Ericsson,Xperia Duo,
7569,Spice,Smart Pulse (M-9010),52.5
7570,Spice,Fire One (Mi-FX-1),65
7571,Spice,N-300,180
7572,Spice,Smart Flo 508 (Mi-508),180
7573,Spice,Smart Flo 503 (Mi-503),180
7574,Spice,Smart Flo 359 (Mi-359),130
7575,Spice,Smart Flo 358 (Mi-358),130
7576,Spice,Stellar 439 (Mi-439),113.8
7577,Spice,Stellar 361 (Mi-361),102
7578,Spice,Stellar 507 (Mi-507),184
7579,Spice,Stellar 509 (Mi-509),120
7580,Spice,Stellar 600 (Mi-600),189
7581,Spice,Stellar 526 (Mi-526),210
7582,Spice,Stellar 520 (Mi-520),156
7583,Spice,Stellar 520n (Mi-520n),156
7584,Spice,Stellar 440 (Mi-440),119
7585,Spice,Stellar 470 (Mi-470),140
7586,Spice,Mi-449 3G,156
7587,Spice,Mi-451 3G,156
7588,Spice,Mi-498 Dream Uno,107
7589,Spice,Mi-506 Stellar Mettle Icon,177
7590,Spice,Mi-356 Smart Flo Mettle 3.5X,112
7591,Spice,Mi-426 Smart Flo Mettle 4.0X,122
7592,Spice,Mi-438 Stellar Glide,155
7593,Spice,Mi-504 Smart Flo Mettle 5X,190
7594,Spice,Mi-451 Smartflo Poise,156
7595,Spice,Mi-496 Spice Coolpad 2,
7596,Spice,Mi-423 Smart Flo Ivory 2,
7597,Spice,Mi-349 Smart Flo Edge,
7598,Spice,Mi-550 Pinnacle Stylus,155
7599,Spice,Mi-502n Smart FLO Pace3,190
7600,Spice,Mi-492 Stellar Virtuoso Pro+,123.3
7601,Spice,Mi-437 Stellar Nhance 2,108
7602,Spice,Mi-436 Stellar Glamour,100
7603,Spice,Mi-354 Smartflo Space,125
7604,Spice,Mi-525 Pinnacle FHD,175
7605,Spice,Mi-515 Coolpad,161
7606,Spice,Mi-510 Stellar Prime,176
7607,Spice,Mi-505 Stellar Horizon Pro,186
7608,Spice,Mi-491 Stellar Virtuoso Pro,143
7609,Spice,Mi-450 Smartflo Ivory,130
7610,Spice,Mi-422 Smartflo Pace,90
7611,Spice,Mi-353 Stellar Jazz,135
7612,Spice,Mi-725 Stellar Slatepad,450
7613,Spice,Mi-502 Smartflo Pace2,185
7614,Spice,Mi-535 Stellar Pinnacle Pro,196.3
7615,Spice,Mi-530 Stellar Pinnacle,196.3
7616,Spice,Mi-1010 Stellar Pad,
7617,Spice,Mi-495 Stellar Virtuoso,
7618,Spice,Mi-500 Stellar Horizon,205
7619,Spice,Mi-285 Stellar,79
7620,Spice,M-5665 T2,89
7621,Spice,M-5566 Flo Entertainer,65.2
7622,Spice,M-5900 Flo TV Pro,70
7623,Spice,M-6688 Flo Magic,80
7624,Spice,M-5460 Flo,63
7625,Spice,M-5455 Flo,80
7626,Spice,M-5365 Boss Killer,101
7627,Spice,M-5400 Boss TV,113
7628,Spice,M-5200 Boss Don,70
7629,Spice,M-5390 Boss Double XL,70
7630,Spice,M-5250 Boss Item,95
7631,Spice,M-5363 Boss,102
7632,Spice,Mi-355 Stellar Craze,80
7633,Spice,Mi-425 Stellar,110
7634,Spice,M-6868N FLO ME,87.3
7635,Spice,M-5600 FLO TV,110
7636,Spice,Mi-280,96
7637,Spice,Mi-350,134
7638,Spice,M-6900 Knight,167
7639,Spice,M-6868,91
7640,Spice,M-6700,100
7641,Spice,M-9000 Popkorn,123
7642,Spice,M-6450,101
7643,Spice,M-5750,96
7644,Spice,M-5350,60
7645,Spice,M-5180,90
7646,Spice,M-5115,44.8
7647,Spice,M-4262,44.8
7648,Spice,Mi-720,485
7649,Spice,Mi-410,143
7650,Spice,M-6800 FLO,91
7651,Spice,Mi-270,
7652,Spice,Mi-310,120
7653,Spice,M-4250,85
7654,Spice,M-5170,78
7655,Spice,QT-65,
7656,Spice,M-5262,75
7657,Spice,QT-58,80
7658,Spice,QT-61,95
7659,Spice,M-5454,86
7660,Spice,M-5161n,88
7661,Spice,QT-95,68
7662,Spice,M-67 3D,70
7663,Spice,QT-68,68
7664,Spice,M-4580n,89.5
7665,Spice,Mi-300,114
7666,Spice,M-6 Sports,88.4
7667,Spice,M-6363,92
7668,Spice,QT-56,95
7669,Spice,G-6565,91.8
7670,Spice,QT-52,90
7671,Spice,QT-60,
7672,Spice,M-5161,
7673,Spice,M-5055,72.5
7674,Spice,S-7000,
7675,Spice,QT-50,90
7676,Spice,M-6262,130
7677,Spice,S-1200,130
7678,Spice,M-4242,
7679,Spice,M-940n,96
7680,Spice,S-5010,93
7681,Spice,D-6666,104
7682,Spice,M 4580,95
7683,Spice,S-5110,70
7684,Spice,S-5420,95
7685,Spice,S-6005,70.6
7686,Spice,D-1111,130.2
7687,Spice,M-5252,92.6
7688,Spice,KT-5353,95
7689,T-Mobile,Prism II,100
7690,T-Mobile,Concord,100
7691,T-Mobile,myTouch Q 2,185
7692,T-Mobile,myTouch 2,140
7693,T-Mobile,Prism,125
7694,T-Mobile,Move Balance,142
7695,T-Mobile,Arizona,100
7696,T-Mobile,myTouch 4G Slide,184
7697,T-Mobile,Vivacity,118
7698,T-Mobile,Energy,121
7699,T-Mobile,SpringBoard,
7700,T-Mobile,myTouch Q,160
7701,T-Mobile,myTouch,108
7702,T-Mobile,G-Slate,621
7703,T-Mobile,G2x,141.8
7704,T-Mobile,Move,120
7705,T-Mobile,Sidekick 4G,162
7706,T-Mobile,Vairy Text II,105
7707,T-Mobile,Vibe E200,95
7708,T-Mobile,Comet,102.1
7709,T-Mobile,myTouch 4G,153.1
7710,T-Mobile,G2,184.3
7711,T-Mobile,myTouch 3G Slide,
7712,T-Mobile,Garminfone,136
7713,T-Mobile,Pulse Mini,110
7714,T-Mobile,myTouch 3G Fender Edition,116
7715,T-Mobile,HD2,157
7716,T-Mobile,Tap,104.9
7717,T-Mobile,Pulse,130
7718,T-Mobile,Vairy Text,103
7719,T-Mobile,Vairy Touch II,83
7720,T-Mobile,G2 Touch,135
7721,T-Mobile,Dash 3G,120
7722,T-Mobile,myTouch 3G 1.2,116
7723,T-Mobile,myTouch 3G,116
7724,T-Mobile,MDA Vario V,178.5
7725,T-Mobile,MDA Compact V,117
7726,T-Mobile,Sidekick LX 2009,165
7727,T-Mobile,Shadow 2,150.3
7728,T-Mobile,Vairy Touch,84
7729,T-Mobile,MDA Basic,110
7730,T-Mobile,G1,158
7731,T-Mobile,Shadow,150
7732,T-Mobile,MDA Vario IV,165
7733,T-Mobile,MDA Compact IV,98
7734,T-Mobile,Sidekick,128
7735,T-Mobile,Sidekick Slide,150
7736,T-Mobile,Sidekick LX,162
7737,T-Mobile,Sidekick 3,190
7738,T-Mobile,Wing,168
7739,T-Mobile,Dash,119
7740,T-Mobile,myTouch qwerty,
7741,Tel.Me.,T939,
7742,Tel.Me.,T918,125
7743,Tel.Me.,T919i,134
7744,Tel.Me.,T919,115
7745,Tel.Me.,T910,80
7746,Tel.Me.,T909c,80
7747,Tel.Me.,T909,95
7748,Telit,t800,91
7749,Telit,t250,76
7750,Telit,t650,90
7751,Telit,t200,76
7752,Telit,GU1100,103
7753,Telit,SP600,99
7754,Telit,t550,98
7755,Telit,t420,82
7756,Telit,t180,76
7757,Telit,t410,76
7758,Telit,t130,75
7759,Telit,t110,75
7760,Telit,t210,85
7761,Telit,T510,87
7762,Telit,C1000,74.5
7763,Telit,T91,85
7764,Telit,T90,85
7765,Telit,NEO,65
7766,Telit,X60i,65
7767,Telit,G90,135
7768,Telit,G83,90
7769,Telit,G80,96
7770,Telit,G82,90
7771,Telit,G40,75
7772,Telit,GM 882,100
7773,Telit,GM 830,105
7774,Telit,GM 810,105
7775,Telit,Estremo,176
7776,Telit,GM 710,105
7777,Telit,GM 410,115
7778,Thuraya,SG-2520,170
7779,Toshiba,Excite Go,354.4
7780,Toshiba,Excite 7c AT7-B8,354.4
7781,Toshiba,Excite Pro,630.5
7782,Toshiba,Excite Write,671.3
7783,Toshiba,Excite Pure,598.7
7784,Toshiba,Excite 10 SE,639.6
7785,Toshiba,Excite 13 AT335,998
7786,Toshiba,Excite 10 AT305,599
7787,Toshiba,Excite 7.7 AT275,332
7788,Toshiba,Excite AT200,558
7789,Toshiba,Thrive 7,400
7790,Toshiba,Windows Phone IS12T,113
7791,Toshiba,Thrive,725
7792,Toshiba,K01,158
7793,Toshiba,TG02,119
7794,Toshiba,TG01,129
7795,Toshiba,G810,120
7796,Toshiba,G910 / G920,183
7797,Toshiba,G450,57
7798,Toshiba,G710,130
7799,Toshiba,G900,198
7800,Toshiba,G500,135
7801,Toshiba,TS605,79
7802,Toshiba,TX80,111
7803,Toshiba,TS32,79
7804,Toshiba,TS705,95
7805,Toshiba,TS608,81
7806,Toshiba,TX62,121
7807,Toshiba,904T,146
7808,Toshiba,903T,149
7809,Toshiba,705T,121
7810,Toshiba,TS921,148
7811,Toshiba,TS808,125
7812,Toshiba,TS803,134
7813,Toshiba,TS10,95
7814,Unnecto,Quattro S,113
7815,Unnecto,Neo V,177
7816,Unnecto,Bolt,170
7817,Unnecto,Quattro V,163
7818,Unnecto,Drone XS,113
7819,Unnecto,Primo 2G,73
7820,Unnecto,Omnia,163
7821,Unnecto,Swift,120.5
7822,Unnecto,Quattro X,120
7823,Unnecto,Drone XL,110
7824,Unnecto,Drone X,152
7825,Unnecto,Air 5.5,156
7826,Unnecto,Air 5.0,
7827,Unnecto,Air 4.5,110.6
7828,Unnecto,Rush,180
7829,Unnecto,Quattro Z,110
7830,Unnecto,Drone Z,100
7831,Unnecto,Quattro,140
7832,Unnecto,Blaze,131.5
7833,Unnecto,Drone,117
7834,Unnecto,Tap,90
7835,Unnecto,Pro Z,90
7836,Unnecto,Pro,120
7837,Unnecto,Edge,140
7838,Unnecto,Shell,240
7839,Unnecto,Pebble,100
7840,Unnecto,Drift,80
7841,Unnecto,Eco,80
7842,Unnecto,Primo 3G,70
7843,Unnecto,Primo,70
7844,Vertu,Signature Touch (2015),225-236
7845,Vertu,Aster,193
7846,Vertu,Signature Touch,192
7847,Vertu,Constellation 2013,179
7848,Vertu,Ti,
7849,Vertu,Constellation,164
7850,Vertu,Ascent Ferrari GT,187
7851,Vertu,Constellation Quest,165-185
7852,Vertu,Ascent 2010,170
7853,Vertu,Constellation Ayxta,175
7854,Vertu,Ascent Ti Damascus Steel,160
7855,Vertu,Signature S,From
7856,Vertu,Ascent Ti,160
7857,Vertu,Constellation 2006,140
7858,Vertu,Diamond,
7859,Vertu,Ascent,173
7860,Vertu,Signature,173
7861,verykool,T7445,275
7862,verykool,s4009 Crystal,
7863,verykool,s5526 Alpha,148
7864,verykool,s5034 Spear Jr.,145
7865,verykool,s5035 Spear,145
7866,verykool,s5028 Bolt,154
7867,verykool,s5027 Bolt Pro,154
7868,verykool,s5007 Lotus Plus,148
7869,verykool,s4513 Luna II,135
7870,verykool,SL5560 Maverick Pro,179
7871,verykool,s5021 Wave Pro,168
7872,verykool,s5019 Wave,168
7873,verykool,s4008 Leo V,141
7874,verykool,Sl5200 Eclipse,141
7875,verykool,sl5050 Phantom,121
7876,verykool,s6004 Cyprus Jr.,165
7877,verykool,s5524 Maverick III Jr.,148
7878,verykool,s5525 Maverick III,148
7879,verykool,Kolorpad LTE TL8010,334
7880,verykool,s4007 Leo IV,113
7881,verykool,s6005 Cyprus II,165
7882,verykool,s5530 Maverick II,156
7883,verykool,s5030 Helix II,132
7884,verykool,SL5011 Spark LTE,153
7885,verykool,SL6010 Cyprus LTE,207
7886,verykool,s5025 Helix,136
7887,verykool,s5020 Giant,139
7888,verykool,s5001 Lotus,159
7889,verykool,SL4502 Fusion II,107
7890,verykool,SL5550 Maverick LTE,166
7891,verykool,s5518Q Maverick,170
7892,verykool,s5017Q Dorado,161
7893,verykool,sl5009 Jet,165
7894,verykool,R28 Denali,127
7895,verykool,T7440 Kolorpad II,253
7896,verykool,s5017 Dorado,163
7897,verykool,s3504 Mystic II,105
7898,verykool,s5518 Maverick,172
7899,verykool,s5012 Orbit,159
7900,verykool,SL4500 Fusion,130
7901,verykool,i330 Sunray,98
7902,verykool,s4510 Luna,142
7903,verykool,s5014 Atlas,112
7904,verykool,s6001 Cyprus,200
7905,verykool,s5015 Spark II,135
7906,verykool,s4010 Gazelle,128
7907,verykool,s4002 Leo,112
7908,verykool,s3501 Lynx,88.5
7909,verykool,R27,110
7910,verykool,s5511 Juno Quatro,157
7911,verykool,s5510 Juno,157
7912,verykool,s354,105
7913,verykool,SL5000 Quantum,140
7914,verykool,s401,100
7915,verykool,s352,104
7916,verykool,s351,90.5
7917,verykool,i129,75
7918,verykool,s505,100
7919,verykool,s450,132.5
7920,verykool,T742,250
7921,verykool,s353,104
7922,verykool,R80L Granite II,73.7
7923,verykool,i240,85
7924,verykool,i603,85
7925,verykool,i128,55
7926,verykool,i133,85
7927,verykool,s400,120
7928,verykool,i127,55
7929,verykool,s470,150
7930,verykool,i316,69
7931,verykool,RS90,201
7932,verykool,i126,64
7933,verykool,RS75,120
7934,verykool,i607,82
7935,verykool,s732,120
7936,verykool,s758,212
7937,verykool,s350,100
7938,verykool,R623,112
7939,verykool,i601,85
7940,verykool,i121C,65
7941,verykool,i121,65
7942,verykool,R25,110
7943,verykool,s735,121
7944,verykool,s135,80
7945,verykool,i320,85
7946,verykool,i315N,70
7947,verykool,s635,80
7948,verykool,s728,90
7949,verykool,i625,110
7950,verykool,i130,63
7951,verykool,R800,417
7952,verykool,i123,80
7953,verykool,s757,288
7954,verykool,i675,100
7955,verykool,i674,100
7956,verykool,i672,90
7957,verykool,R16,73.7
7958,verykool,s700,110
7959,verykool,i605,79
7960,verykool,i604,79
7961,verykool,i125,63
7962,verykool,S815,90
7963,verykool,R23,110
7964,verykool,R620,110
7965,verykool,i285,106
7966,verykool,i725,106
7967,verykool,CD611,
7968,verykool,i800,107
7969,verykool,i720,145
7970,verykool,i705,90
7971,verykool,R80,114
7972,verykool,R13,73.7
7973,verykool,s810,101.6
7974,verykool,i650,130
7975,verykool,i610,88
7976,verykool,i600,88
7977,verykool,i410,84
7978,verykool,i310,90
7979,verykool,i315,76.5
7980,verykool,i305,83
7981,verykool,i277,96.4
7982,verykool,i280,110
7983,verykool,i270,95
7984,verykool,i122,63
7985,verykool,i119,63
7986,verykool,i117,65
7987,verykool,i115,65
7988,vivo,V5s,154
7989,vivo,Y25,
7990,vivo,Y55s,142
7991,vivo,V5 Lite,155
7992,vivo,V5 Plus,158.6
7993,vivo,Y67,154
7994,vivo,Xplay6,178
7995,vivo,X9 Plus,199
7996,vivo,X9,154
7997,vivo,V5,154
7998,vivo,X7 Plus,183.5
7999,vivo,X7,151
8000,vivo,V3Max,168
8001,vivo,V3,138
8002,vivo,X6S Plus,172.5
8003,vivo,X6S,140.5
8004,vivo,Xplay5 Elite,167.8
8005,vivo,Xplay5,167.8
8006,vivo,Y51,157
8007,vivo,X6,135.5
8008,vivo,X6Plus,171
8009,vivo,Y15S,130
8010,vivo,V1,153
8011,vivo,V1 Max,165
8012,vivo,Y31,137
8013,vivo,Y35,153
8014,vivo,Y37,165
8015,vivo,X5Max Platinum Edition,194
8016,vivo,X5Pro,151
8017,vivo,X5Max+,
8018,vivo,X5Max,156
8019,vivo,Y11,124
8020,vivo,X5,141
8021,vivo,Xplay3S,174
8022,vivo,Xshot,148
8023,vivo,X3S,150
8024,vivo,Y28,156
8025,vivo,Y27,137
8026,vivo,Y22,126
8027,vivo,Y15,130
8028,VK Mobile,VK2030,
8029,VK Mobile,VK2200,74
8030,VK Mobile,VK7000,
8031,VK Mobile,VK5000,
8032,VK Mobile,VK300,75
8033,VK Mobile,VK4000,79
8034,VK Mobile,VK4100,
8035,VK Mobile,VK2020,53
8036,VK Mobile,VK200,
8037,VK Mobile,VK4500,86
8038,VK Mobile,VK3100,82
8039,VK Mobile,VK2100,48
8040,VK Mobile,VK2010,50
8041,VK Mobile,VK1500,86
8042,VK Mobile,VK1100,71.4
8043,VK Mobile,VK1020,
8044,VK Mobile,VK1010,
8045,VK Mobile,VK1000,
8046,VK Mobile,VK2000,48
8047,VK Mobile,E100,88
8048,VK Mobile,VK570,75
8049,VK Mobile,VK700,93
8050,VK Mobile,VK900,102
8051,VK Mobile,VK800,79
8052,VK Mobile,VK530,75
8053,VK Mobile,VK610,83.5
8054,VK Mobile,VK580,75
8055,VK Mobile,VK560,75
8056,VK Mobile,VK540,
8057,VK Mobile,VK520,
8058,VK Mobile,VK500,
8059,Vodafone,Smart N8,151
8060,Vodafone,Tab Prime 7,439
8061,Vodafone,Smart Turbo 7,167.9
8062,Vodafone,Smart Platinum 7,155
8063,Vodafone,Smart ultra 7,150
8064,Vodafone,Smart prime 7,128
8065,Vodafone,Smart first 7,110
8066,Vodafone,Smart speed 6,146
8067,Vodafone,Smart ultra 6,159
8068,Vodafone,Tab Prime 6,406
8069,Vodafone,Smart prime 6,155
8070,Vodafone,Smart first 6,112
8071,Vodafone,Smart 4 max,170
8072,Vodafone,Smart Tab 4G,327
8073,Vodafone,Smart 4G,153
8074,Vodafone,Smart 4 turbo,155
8075,Vodafone,Smart 4 power,162
8076,Vodafone,Smart 4,152
8077,Vodafone,Smart 4 mini,117
8078,Vodafone,Smart Tab III 10.1,560
8079,Vodafone,Smart Tab III 7,350
8080,Vodafone,Chat 655,104
8081,Vodafone,Smart Mini,118
8082,Vodafone,Smart III 975,136
8083,Vodafone,Smart Tab II 10,580
8084,Vodafone,Smart Tab II 7,400
8085,Vodafone,V860 Smart II,120
8086,Vodafone,Smart Tab 10,
8087,Vodafone,Smart Tab 7,319
8088,Vodafone,155,68
8089,Vodafone,555 Blue,
8090,Vodafone,858 Smart,104
8091,Vodafone,945,130
8092,Vodafone,553,119
8093,Vodafone,360 H2,137
8094,Vodafone,845,109
8095,Vodafone,547,
8096,Vodafone,546,
8097,Vodafone,543,
8098,Vodafone,350 Messaging,
8099,Vodafone,345 Text,
8100,Vodafone,248,
8101,Vodafone,247 Solar,
8102,Vodafone,246,
8103,Vodafone,250,
8104,Vodafone,150,
8105,Vodafone,1240,
8106,Vodafone,840,93
8107,Vodafone,541,82
8108,Vodafone,540,90
8109,Vodafone,340,69
8110,Vodafone,360 H1,134
8111,Vodafone,360 M1,111
8112,Vodafone,533 Crystal,90
8113,Vodafone,1231,130
8114,Vodafone,V-X760,84
8115,Vodafone,Indie,80
8116,Vodafone,835,
8117,Vodafone,736,
8118,Vodafone,735,
8119,Vodafone,235,68
8120,Vodafone,V720,100
8121,Vodafone,533,90
8122,Vodafone,830i,71
8123,Vodafone,526,70
8124,Vodafone,332,
8125,Vodafone,231,70
8126,Vodafone,1210,105
8127,Vodafone,725,
8128,Vodafone,810,105
8129,Vodafone,716,90
8130,Vodafone,527,
8131,Vodafone,511,90
8132,Vodafone,228,83
8133,Vodafone,710,99
8134,Vodafone,227,78
8135,Vodafone,226,65
8136,Vodafone,225,65
8137,Wiko,U Feel Prime,150
8138,Wiko,U Feel Lite,147
8139,Wiko,Tommy,165
8140,Wiko,Sunny,123
8141,Wiko,Robby,185
8142,Wiko,Lenny3,177
8143,Wiko,Fever SE,150
8144,Wiko,Pulp Fab 4G,168
8145,Wiko,Pulp Fab,170
8146,Wiko,Pulp,149
8147,Wiko,Pulp 4G,151
8148,Wiko,Fever 4G,143
8149,Wiko,Lenny2,156
8150,Wiko,Rainbow Jam,159
8151,Wiko,Rainbow Jam 4G,153
8152,Wiko,Rainbow Lite 4G,158
8153,Wiko,Selfy 4G,116
8154,Wiko,Rainbow UP 4G,128
8155,Wiko,Sunset2,121
8156,Wiko,Bloom2,151
8157,Wiko,Ridge 4G,125
8158,Wiko,Ridge Fab 4G,154
8159,Wiko,Highway Star 4G,123
8160,Wiko,Highway Pure 4G,98
8161,Wiko,Lenny,174
8162,Wiko,Birdy,141
8163,Wiko,Goa,105
8164,Wiko,Jimmy,145
8165,Wiko,Getaway,133
8166,Wiko,Rainbow 4G,175
8167,Wiko,Rainbow,167
8168,Wiko,Highway 4G,143
8169,Wiko,Highway Signs,124
8170,Wiko,Wax,119
8171,Wiko,Highway,154
8172,WND,Wind Van Gogh 2100,75
8173,WND,Wind DUO 2300,120
8174,WND,Wind DUO 2200,95
8175,WND,Wind DUO 2100,93
8176,WND,Wind DUO 2000,100
8177,XCute,DV80,135
8178,XCute,DV50,100
8179,XCute,DV2,118
8180,XCute,DV1,118
8181,Xiaomi,Mi Max 2,211
8182,Xiaomi,Redmi 4 (4X),150
8183,Xiaomi,Mi 6,168
8184,Xiaomi,Mi Pad 3,328
8185,Xiaomi,Mi 5c,135
8186,Xiaomi,Redmi Note 4X,165
8187,Xiaomi,Redmi Note 4,165
8188,Xiaomi,Redmi 4a,131.5
8189,Xiaomi,Redmi 4 (China),156
8190,Xiaomi,Redmi 4 Prime,156
8191,Xiaomi,Mi Mix,209
8192,Xiaomi,Mi Note 2,166
8193,Xiaomi,Mi 5s Plus,168
8194,Xiaomi,Mi 5s,145
8195,Xiaomi,Redmi Note 4 (MediaTek),175
8196,Xiaomi,Redmi Pro,174
8197,Xiaomi,Redmi 3x,144
8198,Xiaomi,Redmi 3s Prime,144
8199,Xiaomi,Redmi 3s,144
8200,Xiaomi,Redmi 3 Pro,144
8201,Xiaomi,Mi 5,129
8202,Xiaomi,Mi Max,203
8203,Xiaomi,Mi 4s,133
8204,Xiaomi,Redmi Note 3,164
8205,Xiaomi,Redmi 3,144
8206,Xiaomi,Redmi Note Prime,185
8207,Xiaomi,Mi Pad 2,322
8208,Xiaomi,Redmi Note 3 (MediaTek),164
8209,Xiaomi,Mi 4c,132
8210,Xiaomi,Redmi Note 2,160
8211,Xiaomi,Redmi 2 Pro,133
8212,Xiaomi,Redmi 2 Prime,133
8213,Xiaomi,Mi 4i,130
8214,Xiaomi,Mi Note Pro,161
8215,Xiaomi,Mi Note,161
8216,Xiaomi,Redmi 2A,
8217,Xiaomi,Redmi 2,133
8218,Xiaomi,Mi 4 LTE,149
